Year,Month,Day,Hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,1,30,21,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,1,30,22,43.6,43.6,32.7,21.8,32.7,21.8,39.3,23.9,13.2,15.5,18.7,6.9,4.3,6.6,6.3,12.1
2016,1,30,23,36.8,36.8,27.6,18.4,27.6,18.4,33.3,20.2,11.2,13.1,15.8,5.8,3.6,5.6,5.4,10.2
2016,1,31,0,37.1,37.1,27.8,18.5,27.8,18.5,33.5,20.3,11.3,13.2,15.9,5.9,3.7,5.6,5.4,10.3
2016,1,31,1,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,1,31,2,34.5,34.5,25.9,17.3,25.9,17.3,31.2,18.9,10.5,12.3,14.8,5.5,3.4,5.2,5,9.6
2016,1,31,3,33.8,33.8,25.3,16.9,25.3,16.9,30.5,18.5,10.3,12.1,14.5,5.4,3.3,5.1,4.9,9.4
2016,1,31,4,32.9,32.9,24.7,16.4,24.7,16.4,29.7,18,10,11.7,14.1,5.2,3.3,5,4.8,9.1
2016,1,31,5,31.4,31.4,23.5,15.7,23.5,15.7,28.3,17.2,9.5,11.2,13.5,5,3.1,4.8,4.6,8.7
2016,1,31,6,32.8,32.8,24.6,16.4,24.6,16.4,29.6,18,10,11.7,14.1,5.2,3.2,5,4.8,9.1
2016,1,31,7,39.1,39.1,29.3,19.6,29.3,19.6,35.3,21.4,11.9,14,16.8,6.2,3.9,5.9,5.7,10.9
2016,1,31,8,42.5,42.5,31.9,21.3,31.9,21.3,38.4,23.3,12.9,15.2,18.3,6.7,4.2,6.5,6.2,11.8
2016,1,31,9,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,1,31,10,48.8,48.8,36.6,24.4,36.6,24.4,44,26.7,14.8,17.4,20.9,7.7,4.8,7.4,7.1,13.5
2016,1,31,11,48,48,36,24,36,24,43.3,26.3,14.6,17.1,20.6,7.6,4.8,7.3,7,13.3
2016,1,31,12,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,1,31,13,45.7,45.7,34.3,22.9,34.3,22.9,41.3,25.1,13.9,16.3,19.6,7.2,4.5,6.9,6.6,12.7
2016,1,31,14,46.4,46.4,34.8,23.2,34.8,23.2,41.9,25.4,14.1,16.5,19.9,7.3,4.6,7,6.7,12.9
2016,1,31,15,45.9,45.9,34.4,22.9,34.4,22.9,41.4,25.1,13.9,16.4,19.7,7.3,4.5,7,6.7,12.7
2016,1,31,16,45.3,45.3,34,22.7,34,22.7,40.9,24.9,13.8,16.2,19.5,7.2,4.5,6.9,6.6,12.6
2016,1,31,17,41.9,41.9,31.4,21,31.4,21,37.8,23,12.7,14.9,18,6.6,4.2,6.4,6.1,11.6
2016,1,31,18,50.3,50.3,37.7,25.1,37.7,25.1,45.4,27.6,15.3,17.9,21.6,8,5,7.6,7.3,14
2016,1,31,19,52.6,52.6,39.4,26.3,39.4,26.3,47.5,28.8,16,18.8,22.6,8.3,5.2,8,7.6,14.6
2016,1,31,20,51.7,51.7,38.8,25.8,38.8,25.8,46.7,28.3,15.7,18.4,22.2,8.2,5.1,7.9,7.5,14.3
2016,1,31,21,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,1,31,22,43.6,43.6,32.7,21.8,32.7,21.8,39.3,23.9,13.2,15.5,18.7,6.9,4.3,6.6,6.3,12.1
2016,1,31,23,36.8,36.8,27.6,18.4,27.6,18.4,33.3,20.2,11.2,13.1,15.8,5.8,3.6,5.6,5.4,10.2
2016,2,1,0,81.7,81.7,61.3,40.8,61.3,40.8,73.7,44.8,24.8,29.1,35.1,12.9,8.1,12.4,11.9,22.7
2016,2,1,1,79.4,79.4,59.5,39.7,59.5,39.7,71.7,43.5,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,2,1,2,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,2,1,3,74.6,74.6,55.9,37.3,55.9,37.3,67.3,40.9,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,2,1,4,74.3,74.3,55.7,37.2,55.7,37.2,67.1,40.7,22.6,26.5,31.9,11.8,7.4,11.3,10.8,20.6
2016,2,1,5,76.2,76.2,57.2,38.1,57.2,38.1,68.8,41.8,23.2,27.2,32.7,12.1,7.6,11.6,11.1,21.1
2016,2,1,6,91.3,91.3,68.5,45.7,68.5,45.7,82.5,50.1,27.7,32.6,39.2,14.5,9,13.9,13.3,25.3
2016,2,1,7,109,109,81.7,54.5,81.7,54.5,98.4,59.7,33.1,38.9,46.8,17.3,10.8,16.6,15.8,30.2
2016,2,1,8,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,2,1,9,118,118,88.5,59,88.5,59,106.5,64.7,35.9,42.1,50.7,18.7,11.7,17.9,17.1,32.7
2016,2,1,10,112.5,112.5,84.4,56.3,84.4,56.3,101.6,61.7,34.2,40.1,48.3,17.8,11.1,17.1,16.4,31.2
2016,2,1,11,108.1,108.1,81.1,54,81.1,54,97.6,59.3,32.8,38.6,46.4,17.1,10.7,16.4,15.7,30
2016,2,1,12,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,2,1,13,121.9,121.9,91.4,61,91.4,61,110.1,66.8,37,43.5,52.3,19.3,12.1,18.5,17.7,33.8
2016,2,1,14,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,2,1,15,111,111,83.3,55.5,83.3,55.5,100.2,60.9,33.7,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,2,1,16,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,2,1,17,97.2,97.2,72.9,48.6,72.9,48.6,87.7,53.3,29.5,34.7,41.7,15.4,9.6,14.8,14.1,27
2016,2,1,18,103.3,103.3,77.4,51.6,77.4,51.6,93.2,56.6,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,2,1,19,103.6,103.6,77.7,51.8,77.7,51.8,93.6,56.8,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,2,1,20,105.8,105.8,79.4,52.9,79.4,52.9,95.5,58,32.1,37.7,45.4,16.8,10.5,16.1,15.4,29.4
2016,2,1,21,98.8,98.8,74.1,49.4,74.1,49.4,89.2,54.2,30,35.2,42.4,15.7,9.8,15,14.4,27.4
2016,2,1,22,90.9,90.9,68.2,45.5,68.2,45.5,82.1,49.9,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,2,1,23,86.2,86.2,64.7,43.1,64.7,43.1,77.9,47.3,26.2,30.8,37,13.7,8.5,13.1,12.5,23.9
2016,2,2,0,81.7,81.7,61.3,40.8,61.3,40.8,73.7,44.8,24.8,29.1,35.1,12.9,8.1,12.4,11.9,22.7
2016,2,2,1,79.4,79.4,59.5,39.7,59.5,39.7,71.7,43.5,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,2,2,2,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,2,2,3,74.6,74.6,55.9,37.3,55.9,37.3,67.3,40.9,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,2,2,4,74.3,74.3,55.7,37.2,55.7,37.2,67.1,40.7,22.6,26.5,31.9,11.8,7.4,11.3,10.8,20.6
2016,2,2,5,76.2,76.2,57.2,38.1,57.2,38.1,68.8,41.8,23.2,27.2,32.7,12.1,7.6,11.6,11.1,21.1
2016,2,2,6,91.3,91.3,68.5,45.7,68.5,45.7,82.5,50.1,27.7,32.6,39.2,14.5,9,13.9,13.3,25.3
2016,2,2,7,109,109,81.7,54.5,81.7,54.5,98.4,59.7,33.1,38.9,46.8,17.3,10.8,16.6,15.8,30.2
2016,2,2,8,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,2,2,9,118,118,88.5,59,88.5,59,106.5,64.7,35.9,42.1,50.7,18.7,11.7,17.9,17.1,32.7
2016,2,2,10,112.5,112.5,84.4,56.3,84.4,56.3,101.6,61.7,34.2,40.1,48.3,17.8,11.1,17.1,16.4,31.2
2016,2,2,11,108,108,81,54,81,54,97.5,59.2,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,2,2,12,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,2,2,13,121.9,121.9,91.4,61,91.4,61,110.1,66.8,37,43.5,52.3,19.3,12.1,18.5,17.7,33.8
2016,2,2,14,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,2,2,15,111,111,83.3,55.5,83.3,55.5,100.2,60.9,33.7,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,2,2,16,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,2,2,17,97.2,97.2,72.9,48.6,72.9,48.6,87.7,53.3,29.5,34.7,41.7,15.4,9.6,14.8,14.1,27
2016,2,2,18,103.3,103.3,77.4,51.6,77.4,51.6,93.2,56.6,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,2,2,19,103.6,103.6,77.7,51.8,77.7,51.8,93.6,56.8,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,2,2,20,105.8,105.8,79.4,52.9,79.4,52.9,95.5,58,32.1,37.7,45.4,16.8,10.5,16.1,15.4,29.4
2016,2,2,21,98.8,98.8,74.1,49.4,74.1,49.4,89.2,54.2,30,35.2,42.4,15.7,9.8,15,14.4,27.4
2016,2,2,22,90.9,90.9,68.2,45.5,68.2,45.5,82.1,49.9,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,2,2,23,86.2,86.2,64.7,43.1,64.7,43.1,77.9,47.3,26.2,30.8,37,13.7,8.5,13.1,12.5,23.9
2016,2,3,0,81.5,81.5,61.2,40.8,61.2,40.8,73.6,44.7,24.8,29.1,35,12.9,8.1,12.4,11.8,22.6
2016,2,3,1,79.4,79.4,59.5,39.7,59.5,39.7,71.7,43.5,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,2,3,2,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,2,3,3,74.6,74.6,55.9,37.3,55.9,37.3,67.3,40.9,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,2,3,4,74.2,74.2,55.6,37.1,55.6,37.1,67,40.7,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,2,3,5,76.2,76.2,57.2,38.1,57.2,38.1,68.8,41.8,23.2,27.2,32.7,12.1,7.6,11.6,11.1,21.1
2016,2,3,6,91.3,91.3,68.5,45.7,68.5,45.7,82.5,50.1,27.7,32.6,39.2,14.5,9,13.9,13.3,25.3
2016,2,3,7,109,109,81.7,54.5,81.7,54.5,98.4,59.7,33.1,38.9,46.8,17.3,10.8,16.6,15.8,30.2
2016,2,3,8,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,2,3,9,118,118,88.5,59,88.5,59,106.5,64.7,35.9,42.1,50.7,18.7,11.7,17.9,17.1,32.7
2016,2,3,10,112.5,112.5,84.4,56.3,84.4,56.3,101.6,61.7,34.2,40.1,48.3,17.8,11.1,17.1,16.4,31.2
2016,2,3,11,108,108,81,54,81,54,97.5,59.2,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,2,3,12,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,2,3,13,121.8,121.8,91.4,60.9,91.4,60.9,110,66.8,37,43.4,52.3,19.3,12.1,18.5,17.7,33.8
2016,2,3,14,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,2,3,15,111,111,83.3,55.5,83.3,55.5,100.2,60.9,33.7,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,2,3,16,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,2,3,17,97.2,97.2,72.9,48.6,72.9,48.6,87.7,53.3,29.5,34.7,41.7,15.4,9.6,14.8,14.1,27
2016,2,3,18,103.3,103.3,77.4,51.6,77.4,51.6,93.2,56.6,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,2,3,19,103.6,103.6,77.7,51.8,77.7,51.8,93.6,56.8,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,2,3,20,105.8,105.8,79.4,52.9,79.4,52.9,95.5,58,32.1,37.7,45.4,16.8,10.5,16.1,15.4,29.4
2016,2,3,21,98.8,98.8,74.1,49.4,74.1,49.4,89.2,54.2,30,35.2,42.4,15.7,9.8,15,14.4,27.4
2016,2,3,22,90.9,90.9,68.2,45.5,68.2,45.5,82.1,49.9,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,2,3,23,86.2,86.2,64.7,43.1,64.7,43.1,77.9,47.3,26.2,30.8,37,13.7,8.5,13.1,12.5,23.9
2016,2,4,0,81.5,81.5,61.2,40.8,61.2,40.8,73.6,44.7,24.8,29.1,35,12.9,8.1,12.4,11.8,22.6
2016,2,4,1,79.4,79.4,59.5,39.7,59.5,39.7,71.7,43.5,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,2,4,2,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,2,4,3,74.6,74.6,55.9,37.3,55.9,37.3,67.3,40.9,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,2,4,4,74.2,74.2,55.6,37.1,55.6,37.1,67,40.7,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,2,4,5,76.2,76.2,57.2,38.1,57.2,38.1,68.8,41.8,23.2,27.2,32.7,12.1,7.6,11.6,11.1,21.1
2016,2,4,6,91.3,91.3,68.5,45.7,68.5,45.7,82.5,50.1,27.7,32.6,39.2,14.5,9,13.9,13.3,25.3
2016,2,4,7,108.9,108.9,81.6,54.4,81.6,54.4,98.3,59.7,33.1,38.8,46.7,17.3,10.8,16.5,15.8,30.2
2016,2,4,8,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,2,4,9,118,118,88.5,59,88.5,59,106.5,64.7,35.9,42.1,50.7,18.7,11.7,17.9,17.1,32.7
2016,2,4,10,112.5,112.5,84.4,56.3,84.4,56.3,101.6,61.7,34.2,40.1,48.3,17.8,11.1,17.1,16.4,31.2
2016,2,4,11,108,108,81,54,81,54,97.5,59.2,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,2,4,12,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,2,4,13,121.8,121.8,91.4,60.9,91.4,60.9,110,66.8,37,43.4,52.3,19.3,12.1,18.5,17.7,33.8
2016,2,4,14,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,2,4,15,110.9,110.9,83.2,55.4,83.2,55.4,100.1,60.8,33.7,39.5,47.6,17.6,11,16.8,16.1,30.8
2016,2,4,16,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,2,4,17,97,97,72.8,48.5,72.8,48.5,87.6,53.2,29.5,34.6,41.7,15.4,9.6,14.7,14.1,26.9
2016,2,4,18,103.3,103.3,77.4,51.6,77.4,51.6,93.2,56.6,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,2,4,19,103.6,103.6,77.7,51.8,77.7,51.8,93.6,56.8,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,2,4,20,105.8,105.8,79.4,52.9,79.4,52.9,95.5,58,32.1,37.7,45.4,16.8,10.5,16.1,15.4,29.4
2016,2,4,21,98.8,98.8,74.1,49.4,74.1,49.4,89.2,54.2,30,35.2,42.4,15.7,9.8,15,14.4,27.4
2016,2,4,22,90.9,90.9,68.2,45.5,68.2,45.5,82.1,49.9,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,2,4,23,86.1,86.1,64.6,43.1,64.6,43.1,77.8,47.2,26.2,30.7,37,13.7,8.5,13.1,12.5,23.9
2016,2,5,0,81.5,81.5,61.2,40.8,61.2,40.8,73.6,44.7,24.8,29.1,35,12.9,8.1,12.4,11.8,22.6
2016,2,5,1,79.4,79.4,59.5,39.7,59.5,39.7,71.7,43.5,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,2,5,2,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,2,5,3,74.6,74.6,55.9,37.3,55.9,37.3,67.3,40.9,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,2,5,4,74.2,74.2,55.6,37.1,55.6,37.1,67,40.7,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,2,5,5,76.2,76.2,57.2,38.1,57.2,38.1,68.8,41.8,23.2,27.2,32.7,12.1,7.6,11.6,11.1,21.1
2016,2,5,6,91.3,91.3,68.5,45.7,68.5,45.7,82.5,50.1,27.7,32.6,39.2,14.5,9,13.9,13.3,25.3
2016,2,5,7,108.9,108.9,81.6,54.4,81.6,54.4,98.3,59.7,33.1,38.8,46.7,17.3,10.8,16.5,15.8,30.2
2016,2,5,8,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,2,5,9,118,118,88.5,59,88.5,59,106.5,64.7,35.9,42.1,50.7,18.7,11.7,17.9,17.1,32.7
2016,2,5,10,112.5,112.5,84.4,56.3,84.4,56.3,101.6,61.7,34.2,40.1,48.3,17.8,11.1,17.1,16.4,31.2
2016,2,5,11,108,108,81,54,81,54,97.5,59.2,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,2,5,12,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,2,5,13,121.8,121.8,91.4,60.9,91.4,60.9,110,66.8,37,43.4,52.3,19.3,12.1,18.5,17.7,33.8
2016,2,5,14,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,2,5,15,110.9,110.9,83.2,55.4,83.2,55.4,100.1,60.8,33.7,39.5,47.6,17.6,11,16.8,16.1,30.8
2016,2,5,16,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,2,5,17,97,97,72.8,48.5,72.8,48.5,87.6,53.2,29.5,34.6,41.7,15.4,9.6,14.7,14.1,26.9
2016,2,5,18,103.3,103.3,77.4,51.6,77.4,51.6,93.2,56.6,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,2,5,19,103.6,103.6,77.7,51.8,77.7,51.8,93.6,56.8,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,2,5,20,105.8,105.8,79.4,52.9,79.4,52.9,95.5,58,32.1,37.7,45.4,16.8,10.5,16.1,15.4,29.4
2016,2,5,21,98.8,98.8,74.1,49.4,74.1,49.4,89.2,54.2,30,35.2,42.4,15.7,9.8,15,14.4,27.4
2016,2,5,22,90.9,90.9,68.2,45.5,68.2,45.5,82.1,49.9,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,2,5,23,86.1,86.1,64.6,43.1,64.6,43.1,77.8,47.2,26.2,30.7,37,13.7,8.5,13.1,12.5,23.9
2016,2,6,0,37.1,37.1,27.8,18.5,27.8,18.5,33.5,20.3,11.3,13.2,15.9,5.9,3.7,5.6,5.4,10.3
2016,2,6,1,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,2,6,2,34.5,34.5,25.9,17.3,25.9,17.3,31.2,18.9,10.5,12.3,14.8,5.5,3.4,5.2,5,9.6
2016,2,6,3,33.8,33.8,25.3,16.9,25.3,16.9,30.5,18.5,10.3,12.1,14.5,5.4,3.3,5.1,4.9,9.4
2016,2,6,4,32.9,32.9,24.7,16.4,24.7,16.4,29.7,18,10,11.7,14.1,5.2,3.3,5,4.8,9.1
2016,2,6,5,31.4,31.4,23.5,15.7,23.5,15.7,28.3,17.2,9.5,11.2,13.5,5,3.1,4.8,4.6,8.7
2016,2,6,6,32.6,32.6,24.5,16.3,24.5,16.3,29.5,17.9,9.9,11.6,14,5.2,3.2,5,4.7,9.1
2016,2,6,7,39.1,39.1,29.3,19.6,29.3,19.6,35.3,21.4,11.9,14,16.8,6.2,3.9,5.9,5.7,10.9
2016,2,6,8,42.5,42.5,31.9,21.3,31.9,21.3,38.4,23.3,12.9,15.2,18.3,6.7,4.2,6.5,6.2,11.8
2016,2,6,9,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,2,6,10,48.8,48.8,36.6,24.4,36.6,24.4,44,26.7,14.8,17.4,20.9,7.7,4.8,7.4,7.1,13.5
2016,2,6,11,48,48,36,24,36,24,43.3,26.3,14.6,17.1,20.6,7.6,4.8,7.3,7,13.3
2016,2,6,12,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,2,6,13,45.7,45.7,34.3,22.9,34.3,22.9,41.3,25.1,13.9,16.3,19.6,7.2,4.5,6.9,6.6,12.7
2016,2,6,14,46.4,46.4,34.8,23.2,34.8,23.2,41.9,25.4,14.1,16.5,19.9,7.3,4.6,7,6.7,12.9
2016,2,6,15,45.9,45.9,34.4,22.9,34.4,22.9,41.4,25.1,13.9,16.4,19.7,7.3,4.5,7,6.7,12.7
2016,2,6,16,45.3,45.3,34,22.7,34,22.7,40.9,24.9,13.8,16.2,19.5,7.2,4.5,6.9,6.6,12.6
2016,2,6,17,41.8,41.8,31.3,20.9,31.3,20.9,37.7,22.9,12.7,14.9,17.9,6.6,4.1,6.3,6.1,11.6
2016,2,6,18,50.3,50.3,37.7,25.1,37.7,25.1,45.4,27.6,15.3,17.9,21.6,8,5,7.6,7.3,14
2016,2,6,19,52.6,52.6,39.4,26.3,39.4,26.3,47.5,28.8,16,18.8,22.6,8.3,5.2,8,7.6,14.6
2016,2,6,20,51.7,51.7,38.8,25.8,38.8,25.8,46.7,28.3,15.7,18.4,22.2,8.2,5.1,7.9,7.5,14.3
2016,2,6,21,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,2,6,22,43.4,43.4,32.6,21.7,32.6,21.7,39.2,23.8,13.2,15.5,18.6,6.9,4.3,6.6,6.3,12.1
2016,2,6,23,36.8,36.8,27.6,18.4,27.6,18.4,33.3,20.2,11.2,13.1,15.8,5.8,3.6,5.6,5.4,10.2
2016,2,7,0,37.1,37.1,27.8,18.5,27.8,18.5,33.5,20.3,11.3,13.2,15.9,5.9,3.7,5.6,5.4,10.3
2016,2,7,1,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,2,7,2,34.5,34.5,25.9,17.3,25.9,17.3,31.2,18.9,10.5,12.3,14.8,5.5,3.4,5.2,5,9.6
2016,2,7,3,33.8,33.8,25.3,16.9,25.3,16.9,30.5,18.5,10.3,12.1,14.5,5.4,3.3,5.1,4.9,9.4
2016,2,7,4,32.9,32.9,24.7,16.4,24.7,16.4,29.7,18,10,11.7,14.1,5.2,3.3,5,4.8,9.1
2016,2,7,5,31.4,31.4,23.5,15.7,23.5,15.7,28.3,17.2,9.5,11.2,13.5,5,3.1,4.8,4.6,8.7
2016,2,7,6,32.6,32.6,24.5,16.3,24.5,16.3,29.5,17.9,9.9,11.6,14,5.2,3.2,5,4.7,9.1
2016,2,7,7,39.1,39.1,29.3,19.6,29.3,19.6,35.3,21.4,11.9,14,16.8,6.2,3.9,5.9,5.7,10.9
2016,2,7,8,42.5,42.5,31.9,21.3,31.9,21.3,38.4,23.3,12.9,15.2,18.3,6.7,4.2,6.5,6.2,11.8
2016,2,7,9,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,2,7,10,48.8,48.8,36.6,24.4,36.6,24.4,44,26.7,14.8,17.4,20.9,7.7,4.8,7.4,7.1,13.5
2016,2,7,11,48,48,36,24,36,24,43.3,26.3,14.6,17.1,20.6,7.6,4.8,7.3,7,13.3
2016,2,7,12,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,2,7,13,45.7,45.7,34.3,22.9,34.3,22.9,41.3,25.1,13.9,16.3,19.6,7.2,4.5,6.9,6.6,12.7
2016,2,7,14,46.4,46.4,34.8,23.2,34.8,23.2,41.9,25.4,14.1,16.5,19.9,7.3,4.6,7,6.7,12.9
2016,2,7,15,45.9,45.9,34.4,22.9,34.4,22.9,41.4,25.1,13.9,16.4,19.7,7.3,4.5,7,6.7,12.7
2016,2,7,16,45.3,45.3,34,22.7,34,22.7,40.9,24.9,13.8,16.2,19.5,7.2,4.5,6.9,6.6,12.6
2016,2,7,17,41.8,41.8,31.3,20.9,31.3,20.9,37.7,22.9,12.7,14.9,17.9,6.6,4.1,6.3,6.1,11.6
2016,2,7,18,50.2,50.2,37.6,25.1,37.6,25.1,45.3,27.5,15.2,17.9,21.5,8,5,7.6,7.3,13.9
2016,2,7,19,52.6,52.6,39.4,26.3,39.4,26.3,47.5,28.8,16,18.8,22.6,8.3,5.2,8,7.6,14.6
2016,2,7,20,51.7,51.7,38.8,25.8,38.8,25.8,46.7,28.3,15.7,18.4,22.2,8.2,5.1,7.9,7.5,14.3
2016,2,7,21,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,2,7,22,43.4,43.4,32.6,21.7,32.6,21.7,39.2,23.8,13.2,15.5,18.6,6.9,4.3,6.6,6.3,12.1
2016,2,7,23,36.8,36.8,27.6,18.4,27.6,18.4,33.3,20.2,11.2,13.1,15.8,5.8,3.6,5.6,5.4,10.2
2016,2,8,0,81.5,81.5,61.2,40.8,61.2,40.8,73.6,44.7,24.8,29.1,35,12.9,8.1,12.4,11.8,22.6
2016,2,8,1,79.3,79.3,59.4,39.6,59.4,39.6,71.6,43.4,24.1,28.3,34,12.6,7.9,12,11.5,22
2016,2,8,2,76.2,76.2,57.2,38.1,57.2,38.1,68.8,41.8,23.2,27.2,32.7,12.1,7.6,11.6,11.1,21.1
